"id","author","name","embeddings"
25,Garage 9001,CHEMICAL GUYS - BUTTER WET WAX,"[0.003056624,0.017218629,-0.018713448,-0.031475823,-0.027470835,0.003765253,-0.002640613,-0.034268033,-0.008926611,-0.01668275,0.017317344,0.028063122,-0.026314465,0.019827511,-0.016358402,0.014017459,0.024396583,0.025426034,0.008898407,-0.012691864,-0.008299069,0.012297006,-0.0005182511,-0.018896775,-0.009568255,-0.008440089,0.022055639,-0.031560436,-0.021674883,-0.014102071,0.017825019,-0.0059475484,-0.030009206,-0.01783912,-0.011570749,0.005884089,-0.0038287123,-0.01695069,0.009857347,-0.017218629,0.006687907,-0.014377061,0.022986377,-0.009490694,-0.018671142,-0.0021012085,-0.021576168,-0.0015732623,0.0003752473,0.008228558,0.015314849,0.034944933,-0.011979709,-0.045183036,-0.004371642,0.0017081134,0.01762759,0.0018385575,0.008538804,0.00030143178,-0.016978893,0.0020483257,-0.037398692,0.009067631,0.00412133,-0.022647927,-0.013918744,0.0043610656,0.016908383,-0.0059263953,-0.0002774142,0.00966697,-0.0008712436,-0.0038851206,0.015780218,0.018473713,-0.0089407135,-0.010724625,0.01995443,-0.014793073,0.036608975,0.010132338,0.011204096,0.025792688,0.019630082,-0.006486953,0.0017548265,0.0066032945,0.002265145,-0.032801416,-0.0040120394,0.03906274,0.018544223,-0.0050344393,0.0050555924,0.02144925,-0.03418342,0.030319452,-0.02329662,-0.01463795,-0.008087538,-0.013185437,-0.013023263,-0.02443889,-0.008475345,-0.017148118,0.02443889,0.0037405742,0.0006425256,0.0052177664,-0.0032575785,0.032942437,0.014045663,-0.041375477,-0.0022669078,-0.0024361329,0.019207021,-0.02139284,-0.0094201835,-0.04507022,0.006659703,0.018910877,0.010950258,-0.025919607,0.0026987838,-0.0116694635,-0.014214887,0.0012401008,-0.005528012,0.007075714,0.052064847,-0.017937833,0.022958172,-0.0031764915,-0.0061238245,0.027527243,-0.024044031,0.010407329,-0.011923301,-0.01735965,-0.0016666885,0.025947811,-0.0007928008,0.020871066,-0.019771103,0.01805065,-0.0005869987,0.010047725,-0.009991317,-0.010019521,0.023000479,-0.01572381,0.017528875,0.019517267,0.006952321,0.0031923563,-0.00010025691,-0.00837663,-0.02874002,0.015159726,0.005401093,-0.00735423,0.03779355,-0.002924417,0.029219491,0.03254758,-0.00735423,-0.0022457547,0.024255563,0.0028274653,0.010611809,0.011246402,-0.0082920175,0.023536356,-0.006427019,0.027696468,0.007904211,0.0231556,0.004833485,-0.009335571,-0.008729182,-0.005168409,-0.0005777442,0.026201649,0.00011766415,-0.032660395,-0.023776092,-0.0032734433,0.013234793,-0.009025325,0.0036876916,0.022577416,-0.011457933,-0.006494004,-0.63718796,-0.027075976,0.019728797,-0.0022387037,0.0052988534,0.048793167,0.010654114,-0.019982634,-0.03125019,0.006264845,-0.012854038,0.0319835,-0.007734986,-0.016696852,-0.005154307,-0.006991102,-0.0041248556,-0.031137373,0.013523886,-0.006243692,-0.019658286,-0.00040697696,-0.030093819,-0.019503165,0.014793073,0.008827897,0.033196274,-0.00025604072,0.006148503,-0.01348158,-0.009349673,0.006219013,-0.015582789,0.006871234,0.060638905,0.015752014,0.0029543838,0.00055262493,0.025792688,0.024227358,-0.018374998,-0.030291248,0.0016076361,-0.012127781,-0.0046748365,0.011704719,0.03172966,-0.020109553,-0.010724625,0.00674079,0.03350652,0.0040049884,0.003005504,0.015695605,0.0066843815,0.00092456705,0.014271296,-0.020123655,-0.0055667926,0.044224095,-1.5024765e-05,0.010851543,-0.013855285,-0.009370826,-0.031616844,0.013305304,-0.043095928,-0.014355908,0.018967286,0.011542545,0.004473882,0.0034409054,-0.0097515825,0.012924548,-0.005609099,0.03139121,0.01776861,-0.022859458,0.010907952,0.015977647,-0.0032346626,0.0065045804,-0.020419799,-0.028288754,0.031955294,-0.007586914,-0.0003732642,-0.03452187,-0.0010082981,-0.0026758679,0.02819004,0.01511742,-0.023240212,-0.011718821,-0.004537341,0.017035302,-0.0132841505,-0.0057007624,0.016654545,-0.0072766687,-0.006835979,-0.012741221,-0.0027499038,0.009688123,0.023254314,0.0001478514,-0.024072235,-0.00735423,0.03091174,0.012438026,0.010322716,0.035424404,0.0016922485,-0.010033623,0.004431576,-0.026949057,0.018642938,-0.009180448,0.0064728507,-0.046875283,-0.012698915,-0.020109553,0.0048017553,-0.012522639,0.0015600416,0.007537557,-0.011225249,-0.011697668,-0.027160589,-0.0038216612,0.030347656,0.02443889,0.011394474,-0.013798877,0.016471218,0.022224864,0.009497745,-0.011119483,0.012882242,-0.018699346,-0.009497745,0.020236472,-0.0067513664,-0.015032807,-0.0063212533,-0.018078854,-0.045098424,0.0140879685,-0.00040168868,0.010491941,0.006395289,-0.0041319067,0.014793073,0.016189177,0.020137757,0.003604842,0.022013333,0.01075988,-0.004043769,-0.0024519975,-0.009081733,0.00534821,-0.017331446,-0.014919991,-0.028020816,-0.0079747215,0.023014579,0.00217877,0.0071462244,-0.023381233,-0.01143678,-0.034944933,0.0011722347,0.012177139,0.0063106767,0.038639676,-0.011965607,-0.013657856,0.004431576,0.004590224,0.0014154954,0.02056082,-0.005503333,-0.0029931646,0.037962776,-0.01858653,0.013453376,0.014144377,-0.022506906,0.027358018,-0.010174644,-0.002822177,0.014073866,-0.003063675,0.0028962127,-0.028993858,0.018374998,-0.01409502,0.0092580095,0.03057329,0.04131907,-0.001790963,0.0071814796,-0.031278394,0.015893035,-0.043631807,-0.008186252,-0.014341806,0.02751314,-0.0105483495,-0.012205343,-0.020476207,-0.023804296,0.007734986,0.013143131,-0.011747025,-0.008609314,0.006046263,-0.0036524364,-0.0063494574,-0.000994196,-0.022746641,0.010301563,0.0037476253,-0.032209132,0.023818398,0.024650421,0.019545471,-0.008531753,-0.01879806,-0.01805065,-0.0087785395,0.0007685629,-0.0115143405,0.01695069,-0.023550458,0.0077702412,-0.020208267,0.027992612,0.010844492,-0.0043258104,0.029670758,0.041967764,-0.0069487956,0.040952414,0.004879317,0.019249327,0.011260504,0.008954815,-0.0077984454,0.0126002,0.005936972,-0.011683566,0.0122547,0.023522254,-0.026920853,0.04010629,0.008496498,0.022760743,0.020010838,-0.0098785,0.0018773382,0.0094201835,-0.009370826,0.020306982,0.009709276,-0.006455223,0.001147556,-0.03249117,-0.002265145,0.027343916,0.010654114,0.010026572,-0.0051578325,0.022859458,-0.0058735125,0.0036841661,-0.0034567702,-0.018135263,0.0023568086,-0.016880179,-0.01409502,0.010936156,0.028796429,0.006419968,-0.008672774,-0.032603987,0.008729182,-0.00039089177,-0.015258441,0.0044139484,0.03985245,0.027329814,0.0107105225,-0.00042526558,-0.012289955,-0.0031306597,-0.010752829,-0.008468294,-0.008235609,0.0016728581,-0.0007831056,-0.0050097606,-0.030291248,0.030996352,0.0137706725,-0.025933709,-0.008263813,0.016048158,-0.010082981,-0.005496282,0.029727167,-0.029304104,0.0035977908,-0.0068923873,0.011535494,0.0063988147,-0.0034179895,0.014877685,0.010576554,0.001203083,-0.024452992,-0.02369148,0.0014207837,0.050175168,0.008009977,0.0004891656,0.005489231,0.009850296,0.020462105,-0.030686107,-0.0078125475,-0.016231483,-0.023197906,0.028570795,-0.009652868,0.0058206297,-0.0052036643,-0.011930352,-0.024594013,-0.0011907436,0.0020289354,0.012381618,-0.013488631,0.015328951,-0.012705966,-0.022563314,0.02634267,0.010625911,0.03691922,0.026667016,0.035932075,-0.020109553,0.001377596,0.0074388427,-0.015004603,-0.002859195,-0.008947764,0.0043540145,-0.010576554,0.0100688785,0.03398599,0.01812116,-0.018205773,-0.0028309908,0.009927858,0.005972227,-0.009250958,0.015357155,-0.025792688,0.021674883,0.0035360942,-0.018374998,-0.02975537,0.0017821492,0.005101424,0.014849481,-0.010879748,0.0016296706,-0.0033686322,-0.0038181357,0.01001247,0.0034743978,-0.02866951,0.009525949,-0.016598137,0.0037370487,-0.025426034,-0.03573465,0.0054116696,-0.023945317,-0.0026423756,0.0017195713,-0.004773551,0.00039419695,0.0013626126,-0.013502733,-0.020039042,0.0024484722,0.0028715343,0.007326026,-0.039655022,-0.005358787,0.019051898,0.0023374183,-0.004036718,0.0067866216,-0.02132233,-0.024185052,0.027908,0.034691095,0.012297006,-0.019912124,-0.006173182,-0.02539783,-0.0026141715,0.014391163,-0.024114542,-0.0027816335,-0.008270864,0.0044209994,0.028147733,0.032209132,-0.016428912,0.0054116696,-0.028457979,-0.0076926798,-0.031221986,-0.0069699488,0.009215703,-0.01382003,0.008348426,-0.015343053,0.02104029,-0.008425987,-0.003194119,-0.016287891,-0.025355523,-0.011070126,0.016584035,-0.011880995,0.027456732,-0.036947425,-0.003026657,0.015258441,-0.046141975,0.030686107,0.03178607,-0.015004603,0.011331014,-0.012571996,-0.030488677,-0.009871449,-0.0032399509,-0.013883489,0.01831859,-0.0042200447,-0.05917229,-0.019164715,-0.025454238,-0.021985129,0.00228101,-0.015667401,-0.01831859,-0.014440521,-0.0040966514,-0.0011105381,0.01334761,0.005602048,-0.016936587,-0.013559141,0.009434286,-0.02070184,0.02893745,-0.0056796093,-0.0061872834,-0.0017892002,-0.01375657,0.0087785395,-0.029727167,-0.0031324225,-0.006120299,0.0183891,0.030996352,0.018981388,-0.024636319,0.0043187593,0.0035660611,0.007537557,-0.017416058,0.005066169,0.013143131,-0.042306215,0.033421908,0.0047136173,0.012085475,0.0029631977,-0.016922485,0.030686107,0.0238325,0.005439874,-0.01641481,-0.0033492418,-0.0025912556,-0.001070876,-0.028373366,0.0059898547,-0.008545855,-0.024918359,-0.019390348,0.009152244,0.009222754,0.01682377,-0.003033708,0.029557941,-0.011380372,0.017134016,-0.018078854,0.010174644,-0.00024039624,-0.015399462,0.0129668545,-0.014038612,-0.022788947,0.0060638906,-0.000987145,0.0053059044,-0.012374567,-0.012769425,0.02029288,0.0047947043,-0.005461027,0.016992996,-0.013016212,-0.023987623,-0.005665507,-0.0036982682,-0.044957403,0.007734986,0.0005786256,-0.01682377,0.034973137,-0.0245094,-0.009208652,0.016584035,-0.003157101,0.048031654,0.0077984454,0.04992133,0.029557941,-0.0012074899,0.0061167735,0.0072202603,0.012148934,-0.0029914018,0.003172966,0.015258441,0.02029288,-0.008002926,-0.01572381,-0.007177954,-0.011768178,-0.021068495,-0.0013652567,-0.0010038912,0.014130275,-0.015441768,-0.007340128,-0.024777338,0.02070184,-0.010005419,-0.012628404,-0.015681503,-0.030319452,-0.008567008,0.030460473,-0.01933394,0.0046677855,0.0116694635,0.0066173966,-0.0067125857,-0.03615771,-0.021491555,0.006233115,0.024297869,0.011274606,-0.020589024,-0.0048652147,0.015441768,0.017458364,-0.03178607,0.011479086,0.014793073,0.029529737,-0.027499039,0.018233977,0.018036548,-0.013291202,0.03957041,0.0012453891,0.008009977,-0.03937298,-0.0024237935,-0.00011887605,-0.0034409054,0.01239572,-0.0086163655,-0.014468725,-0.009293265,0.00063238974,-0.010104134,0.0005279463,0.0353962,-0.030206636,-0.0004935725,-0.017063506,-0.004487984,0.011239351,0.0050908476,-0.0020800554,-0.0073683322,0.021110801,-0.0010726388,0.023353029,0.011718821,0.017190425,-0.019249327,-0.00041446867,0.016428912,-0.042249806,0.00704751,-0.01668275,-0.024876053,-0.023620969,0.005256547,-0.0087855905,0.0020060197,-0.012713017,-0.01014644,0.004903995,-0.010809237,-0.025426034,-0.009039427,0.011274606,-0.03192709,0.012402771,0.0032716806,-0.030093819,-0.021336433,-0.0023850128,0.019277532,0.0069664232,-0.026032424,0.00094395736,-0.012304057,-0.000778258,0.004847587,-0.023367131,-0.012007914,-0.001739843,-0.00714975,0.018008344,0.0030742516,-0.016090464,0.0044351015,0.009476592,-0.009568255,-0.007727935,-0.026681118,-0.013657856,0.0028468557,-0.017119914,-0.037229467,-0.0076644756,-0.016866077,0.0374551,-0.0025189824,-0.03384497,-0.046367608,0.008933662,0.0014419367,-0.006011008,-0.024622217,-0.0034109384,-0.00020954796,-0.0027728197,-0.015286645,0.020744147,0.020081349,-0.000117774325,-0.015399462,0.0068183513,0.0061097224,-0.02642728,0.02472093,-0.020532615,-0.032519374,0.01572381,0.015582789,0.009518898,-0.020405697,0.014595644,-0.0064799017,-0.024086338,-0.02546834,0.010823339,0.0076080672,0.011020768,0.031673253,-0.047072712,0.007572812,-0.0047418214,-0.004826434,-0.01641481,-0.0098996535,0.006148503,-0.01995443,0.021336433,-0.00776319,-0.011655361,-0.0081298435,-0.012959803,0.021350535,-0.0051860367,-0.009906705,0.009652868,-0.007925364,-0.016936587,-0.031616844,-0.008700978,-0.023042783,-0.00817215,-0.0028556695,-0.005126103,0.0015856016,-0.004160111,0.025581157,-0.011556647,0.020955678,-0.023197906,0.02002494,0.015145624,0.029529737,0.004745347,-0.008073436,-0.008249711,0.0156533,-0.0021699562,0.013679009,-0.01239572,-0.0031905936,-0.031898886,-0.016866077,0.010470788,-0.014052714,0.0011863367,-0.012014965,-0.0016138058,0.01007593,0.004438627,0.22202301,-0.011211147,0.012022016,0.026638811,0.025567055,-0.0021064968,0.010294512,-0.01184574,0.010188746,0.014066815,0.016795566,0.010816288,-0.013016212,-0.0041460088,0.008567008,0.014468725,-0.0145815415,-0.01599175,-0.026934955,-0.0032893082,0.011479086,0.014454623,0.018374998,-0.024424788,0.037398692,0.00049092836,0.0132841505,-0.013961051,0.004343438,0.015413564,-0.011888046,0.0046466324,0.0015838388,-0.010795135,-0.006060365,0.0007412401,-0.0074317916,-0.009173397,0.01313608,0.0053834654,0.017303241,-0.008256762,-0.0010303325,-0.018360896,-0.027118282,-0.018064752,0.0046748365,-0.016457116,0.01709171,0.01136627,-0.005549165,-0.00643407,0.016358402,0.05632367,-0.0007738511,0.005972227,0.0007333077,0.013051467,-0.0059969057,0.01858653,-0.028881041,0.022027435,-0.029670758,0.008087538,-0.02573628,0.016160974,-0.012064322,-0.008574059,-0.023324825,-0.020321084,0.024904257,0.0010973174,-0.015427666,0.02662471,-0.018177569,-0.018262181,0.0011889809,0.042108785,0.0031253714,0.025355523,-0.0028468557,0.005221292,-0.013918744,-0.0008584636,-0.022506906,-0.0035501963,0.006924117,-0.0076715266,0.0005438111,0.0021558541,0.0005319125,-0.014539235,0.015582789,-0.0035995536,0.017345548,0.003874544,-0.008588161,0.0056760837,-0.01191625,0.016710954,-0.03249117,0.0037405742,0.024833746,0.025708076,-0.002529559,-0.0028433301,-0.011598953,0.017486569,0.005475129,-0.013030314,0.0118386885,-0.016245585,0.022450497,-0.007946517,0.002880348,0.0012515588,0.006596244,0.0023233162,0.00059889734,-0.0072837197,0.027061874,-0.051105905,-0.0025189824,0.00653631,-0.014793073,-0.01293865,-0.03894992,-0.0071074436,0.006462274,-0.0238325,0.0041248556,0.0014410553,0.014426419,-0.013185437,-0.025158094,-0.021618474,0.0009906705,0.01661224,-0.02056082,0.028415672,-0.001967239,0.0024890155,-0.0102310525,-0.0018491341,0.02369148,-0.017416058,-0.014567439,0.004174213,-0.024594013,-0.014419368,-0.008729182,-0.0032064584,0.013171335,0.009892602,0.028345162,-0.012684813,-0.026681118,-0.020462105,0.00412133,0.0044492036,-0.019968532,-0.0054433993,0.039937064,-0.008475345,-0.0060427375,-0.002318028,-0.18276285,0.015046909,0.021872312,-0.027047772,0.03971143,0.005972227,-0.0038110847,0.019658286,-0.0019020168,-0.013763621,-0.008736233,0.009441337,-0.02070184,-0.032745007,0.0030354708,0.011528443,-0.009829143,0.016005851,0.028091326,-0.0011034871,0.019051898,-0.026032424,0.023409437,-0.012332262,0.035226975,0.015554585,0.0011986761,-0.008813795,-0.0057289666,-0.013467478,0.0020201218,-0.0071885306,0.012318159,0.019178817,0.019658286,-0.009145193,-0.014863583,-0.009335571,-0.0017812678,0.006486953,0.007925364,0.012980957,0.0026071204,0.0051860367,0.0014392926,0.015822524,0.01307262,0.0041389577,0.004854638,0.0042870296,0.008334324,-0.020871066,0.013396967,0.011182942,0.033055253,0.015484074,0.014454623,0.006645601,0.0030813026,-0.0012824071,0.0021505659,-0.026681118,0.035367996,-0.010132338,-0.017937833,-0.016316095,0.0009236857,0.0031782542,-0.0032875454,-0.004625479,0.01048489,-0.011260504,0.010985513,-0.021971026,0.018078854,-0.0097445315,-0.02717469,-0.010005419,0.029022062,0.018177569,-0.0029508583,0.030122023,-0.02029288,0.025031175,0.002859195,0.029557941,0.0049533523,-0.011852791,-0.024382481,0.007946517,-0.011789331,0.00010697743,-0.026511893,-0.019587778,0.011690617,0.009377877,-0.010604758,0.008884305,0.022168456,0.016795566,0.012557894,0.0018420831,-0.030516881,0.008334324,0.00065927184,0.03192709,-0.013100824,0.00055130286,0.02566577,-0.0005147256,-0.041967764,0.03153223,-0.011859842,0.012670711,0.0033562928,0.011225249,-0.003853391,-0.022295374,0.036326934,-0.015921239,0.014257194,-0.0020359864,-0.001677265,-0.020250574,0.0056478796,0.009540051,-0.09972984,-0.02847208,-0.0011272843,0.034352645,-0.015921239,0.0041636364,0.004978031,0.032406557,-0.008898407,0.023465846,-0.017119914,-0.020194165,-0.010745778,-0.024354277,-0.00027190556,0.025045278,-0.0003336021,0.0070016785,-0.029332308,0.0037194213,-0.02881053,0.0015150913,-0.0018526596,-0.010181695,0.009441337,0.015709708,-0.034098808,0.008764437,0.0016146871,0.00824266,-0.0024907782,0.0011880995,0.0038075591,-0.015737912,-0.020208267,-0.018191671,-0.004685413,-0.017937833,0.029670758,-0.027541345,0.014257194,0.0007222904,0.015441768,0.0031994074,0.0008452429,0.0139328465,-0.004128381,0.00973748,-0.030516881,-0.002968486,-0.026159342,-0.004544392,0.0045338157,-0.0057712724,0.02614524,-0.002390301,0.0059263953,0.031842478,-0.034775708,-0.010167593,-0.022521008,0.0030830654,-0.028599,0.024185052,-0.0067654685,-0.0042553,0.005327057,-0.039598614,0.008263813,0.01613277,0.0028715343,0.013234793,-0.02737212,0.017641691,-0.041713927,-0.0029561466,-0.0029808253,-0.009871449,0.022097945,-0.020335186,0.0064904783,-0.013058518,-0.0061308756,0.008369579,0.021886414,-0.01246623,0.013206589,0.0238325,-0.0028627205,-0.04732655,-0.019898022,0.007960619,0.030968148,-0.034352645,-0.010907952,-0.018233977,-0.0061696563,0.006074467,0.039655022,-0.0051860367,-0.005884089,-0.011500239,-0.06588487,0.023620969,0.0023568086,0.0006174063,0.014482827,-0.011154738,-0.011493188,0.02029288,0.03192709,0.0057889,-0.030545086,0.023338927,-0.006360034,-0.030347656,-0.013157233,-0.01416553,0.0126002,0.00022210761,-0.01001247,-0.0059757526,0.030432269,-0.008552906,0.0012559657,0.0023515204,-0.041234456,-0.007029882,-0.01689428,0.034944933,-0.0070721884,0.009236856,-0.0064799017,-0.005221292,0.018868571,0.016880179,0.027047772,-0.017613487,-0.0031553383,0.019235225,0.005690186,-0.03658077,-0.020448003,-0.025383728,0.013143131,0.00479823,-0.018868571,-0.02505938,-0.010421431,0.016005851,0.015681503,0.0055139097,0.02322611,0.019305736,0.00959646,-0.042362623,-0.016668648,0.0063177277,-0.014362959,0.0022034487,-0.014919991,-0.005795951,0.015371257,0.03500134,0.030770719,-0.012684813,0.009032376,0.018854469,-0.0019919176,-0.013107875,0.018685244,-0.039316572,-0.025947811,-0.0044139484,0.013622601,0.02022237,0.008813795,-0.0183891,-0.02600422,0.013657856,-0.017148118,0.006543361,0.02941692,0.0075164037,-0.030432269,-0.0036665385,0.0048158574,0.029163083,-0.021745393,-0.0024608113,-0.012036118,0.029106675,-0.0036277578,0.012191241,0.014778971,-0.018685244,-0.012825834,0.006046263,0.0002652952,-6.814165e-05,-0.0029772997,0.009603511,0.003881595,0.003063675,0.005905242,0.0014269534,0.00711802,0.00085978565,-0.022436395,0.005711339,-0.0039732587,0.00041975695,0.03894992,-0.022295374,-0.0067866216,0.021026189,-0.000835107,0.008461243,-0.020208267,-0.012219445,-0.01463795,0.015046909,-0.0039168503,0.021421045,0.012339313,-0.0053446847,0.02356456,0.009476592,0.00932852,0.005235394,0.03438085,0.0058453083,0.015357155,-0.0048581637,-0.0030601495,-0.023451744,0.007904211,0.031363007,3.6411988e-05,0.03847045,0.009011223,0.08354067,0.028909246,-0.00919455,0.0098996535,0.008496498,0.022351783,0.0145815415,-0.018374998,-0.01191625,-0.016457116,0.024974767,-0.01606226,0.04337797,0.014595644,-0.016696852,-0.012311108,-0.015357155,0.024678625,0.0116765145,-0.018036548,0.0313066,0.00561615,-0.0016058733,-0.008877254,-0.017557079,-0.014482827,0.033393703,-0.023522254,-0.009335571,-0.02417095,-0.025214503,0.010400278,-0.02486195,-0.008841999,-0.00076107116,-0.026596505,0.011873944,-0.0145815415,0.024424788,0.047495775,-0.005542114,0.031024557,-0.00335453,-0.035565425,0.027047772,0.013453376,0.0009968402,-0.008764437,-0.01933394]"
